PERMIT_TYPE,APP_ID,WDID,STATUS,NOI_PROCESSED_DATE,REGION_BOARD,COUNTY,OPERATOR_NAME,FACILITY_NAME,FACILITY_ADDRESS,FACILITY_CITY,FACILITY_STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,FACILITY_COUNTY,FACILITY_CONTACT_FIRST_NAME,FACILITY_CONTACT_LAST_NAME,FACILITY_PHONE,FACILITY_TOTAL_SIZE,FACILITY_TOTAL_SIZE_UNIT,PRIMARY_SIC
Industrial,269055,4 19I007288,Terminated,1992-06-29,4,Los Angeles,Barry Controls Aerospace,Barry Controls Aerospace,4320 W Vanowen St,Burbank,Ca,91505.0,34.19359,-118.35804,Los Angeles,Rex,Fisher,818-843-1000,167830.0,Sqft,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,269057,4 19I007305,Terminated,1992-11-17,4,Los Angeles,Universal Metal & Recycling Co,Universal Metal & Recycl Co,11819 Sheldon St,Sun Valley,Ca,91352.0,34.24159,-118.39061,Los Angeles,Unknown,Unknown,Unknown,16340.0,Sqft,5093-Scrap And Waste Materials
Industrial,269058,4 19I007308,Terminated,1992-06-30,4,Los Angeles,"Esposito, Joseph R",Florence Macaroni,5701 S San Pedro St # 07,Los Angeles,Ca,90011.0,33.99066,-118.27011,Los Angeles,Joseph,Esposito,323-232-7269,10000.0,Sqft,"3089-Plastics Products, Nec"
Industrial,269064,4 19I007345,Terminated,1993-07-06,4,Los Angeles,Jmf Investment Group,Marfred Indust Folding Crts,12323 Sherman Way,North Hollywood,Ca,91605.0,34.20126,-118.4009,Los Angeles,Tom,Hiraishi,818-765-5015,210000.0,Sqft,"2657-Folding Paperboard Boxes, Including Sanitary"
Industrial,269066,4 19I007349,Terminated,1993-07-06,4,Los Angeles,Western Parcel Express,Western Parcel Express,20670 Nordhoff St,Chatsworth,Ca,91311.0,34.23521,-118.58259,Los Angeles,Jerry,Jennerson,818-998-0156,122.0,Unknown,4212-Local Trucking Without Storage
Industrial,269068,4 19I007353,Terminated,1993-07-06,4,Los Angeles,Pennzoil Quaker State Co,Pennzoil Quaker State Co,2220 Signal St,San Pedro,Ca,90731.0,33.72809,-118.2753,Los Angeles,Mike,Treguboff,323-881-7733,12.0,Acres,5171-Petroleum Bulk Stations And Terminals
Industrial,269073,4 19I007356,Terminated,1993-07-06,4,Los Angeles,Thomas H Fry,Crown Disposal Co Inc,9189 De Garmo Ave,Sun Valley,Ca,91352.0,34.23611,-118.37583,Los Angeles,Gary,Crill,818-767-0675,2.0,Acres,"4226-Special Warehousing And Storage, Nec"
Industrial,269074,4 19I007357,Terminated,1993-07-06,4,Los Angeles,Domtar Gypsum Inc,Reprocell Pulp & Paper Inc,5600 S Alameda St,Vernon,Ca,90058.0,33.99161,-118.23788,Los Angeles,John,Richardson,323-875-0587,14.0,Acres,2621-Paper Mills
Industrial,269076,4 19I007366,Terminated,1993-07-06,4,Los Angeles,Alco Metal & Supply Inc,Alco Metal & Supply Inc,2100 E Florence Ave,Huntington Park,Ca,90255.0,33.97478,-118.23436,Los Angeles,A,Hennes,323-583-1781,1.0,Acres,5093-Scrap And Waste Materials
Industrial,269079,4 19I008004,Terminated,1992-09-26,4,Los Angeles,Jb Chemical,J B Chemical Co,7314 Varna Ave,North Hollywood,Ca,91605.0,34.20374,-118.4247,Los Angeles,David,Jacoby,323-875-0028,4250.0,Sqft,"2842-Speciality Cleaning, Polishing, And Sanitary Preparations"
Industrial,269081,4 19I008005,Terminated,1992-09-26,4,Los Angeles,Carol Cable Co West,Carol Cable Co West,2665 E Del Amo Blvd,Compton,Ca,90221.0,33.84672,-118.21577,Los Angeles,Manello,Quiane,310-537-8050,384000.0,Sqft,3357-Drawing And Insulating Of Nonferrous Wire
Industrial,269090,4 19I009000,Terminated,1992-10-31,4,Los Angeles,Astro Aluminum,Astro Aluminum Treating Co Inc,11040 Palmer Ave,South Gate,Ca,90280.0,33.92822,-118.17138,Los Angeles,Miguel,Luevano,310-923-4344,180000.0,Sqft,3398-Metal Heat Treating
Industrial,269092,4 19I009005,Terminated,1992-10-31,4,Los Angeles,Calzona Tankways Inc,Calzona Tankways Inc,715 Maple Ave,Montebello,Ca,90640.0,34.06586,-118.21922,Los Angeles,Wayne,Waterman,323-727-2901,100368.0,Sqft,"4213-Trucking, Except Local"
Industrial,269096,4 19I009022,Terminated,1992-11-03,4,Los Angeles,Heil Co,Heil Southern Ca,14114 Alondra,Santa Fe Springs,Ca,90670.0,33.88791,-118.031,Los Angeles,Steve,Davis,310-404-1705,36600.0,Sqft,3713-Truck And Bus Bodies
Industrial,269100,4 19I009040,Terminated,1992-11-04,4,Los Angeles,3M Company,3M Delta G,9960 Glenoaks Blvd Ste A,Sun Valley,Ca,91352.0,34.25142,-118.38924,Los Angeles,Grant,Tsugawa,818-767-4888,8820.0,Sqft,"3479-Coating, Engraving, And Allied Services, Nec"
Industrial,269101,4 19I009049,Terminated,1992-11-04,4,Los Angeles,Orange Cnty Container,Orange Cnty Container,14500 Valley Blvd,City Of Industry,Ca,91746.0,34.0361,-117.97649,Los Angeles,Michael,G Feterik,626-333-6363,194159.0,Sqft,2653-Corrugated And Solid Fiber Boxes
Industrial,269103,4 19I009055,Terminated,1992-11-04,4,Los Angeles,Jh Maddocks Photography,Photocenter,2801 Burton Ave,Burbank,Ca,91504.0,34.19737,-118.34009,Los Angeles,Joe,Maddocks,818-842-7150,20000.0,Sqft,"4213-Trucking, Except Local"
Industrial,269105,4 19I009062,Terminated,1992-11-04,4,Los Angeles,Raintree Buckles & Jewelery,Raintree Inc,7115 Laurel Canyon Blvd,North Hollywood,Ca,91605.0,34.20013,-118.39661,Los Angeles,Larry,Atterman,818-765-0900,40600.0,Sqft,"3965-Fasteners, Buttons, Needles, And Pins"
Industrial,269106,4 19I009064,Terminated,1992-11-04,4,Los Angeles,Leggett & Platt Inc,Leggett & Platt Inc,5400 Alcoa Ave,Vernon,Ca,90058.0,33.99394,-118.20857,Los Angeles,Charles,W De Wilde,323-587-1101,5.0,Acres,"2515-Mattresses, Foundations, And Convertible Beds"
Industrial,269109,4 19I009070,Terminated,1992-11-04,4,Los Angeles,Augerscope Inc,Augerscope Inc,12860 San Fernando Rd,Sylmar,Ca,91342.0,34.30381,-118.4644,Los Angeles,Doug,Cohen,818-367-2227,70000.0,Sqft,"3423-Hand And Edge Tools, Except Machine Tools And Handsaws"
Industrial,269111,4 19I009078,Terminated,1992-11-07,4,Los Angeles,Sj Russo,S J Russo Scrap Metal Services,1817 E M St,Wilmington,Ca,90744.0,33.7896,-118.24041,Los Angeles,Sal,Russo,310-830-8277,15024.0,Sqft,5093-Scrap And Waste Materials
Industrial,269115,4 19I009086,Terminated,1992-11-07,4,Los Angeles,Chs Ent Inc,Chs Ent Inc,7301 Coldwater Canyon Ave,North Hollywood,Ca,91605.0,34.20316,-118.41381,Los Angeles,Tonia,Hollywood,818-982-6012,19000.0,Sqft,3261-Vitreous China Plumbing Fixtures And China And Earthenware Fittings And Bathroom Accessories
Industrial,269117,4 19I009106,Terminated,1992-11-07,4,Los Angeles,Fuji Inc,Fuji Trucolor,13320 Firestone Blvd,Santa Fe Springs,Ca,90670.0,33.89164,-118.04336,Los Angeles,John,Maxwell,310-802-2330,27000.0,Sqft,"4213-Trucking, Except Local"
Industrial,269118,4 19I009121,Terminated,1992-11-07,4,Los Angeles,Enthone Omi Inc,Enthone Omi Inc,2779 Presidio Street,Long Beach,Ca,90810.0,34.06586,-118.21922,Los Angeles,Arthur,Azpeitia,310-537-0288,70000.0,Sqft,"2899-Chemicals And Chemical Preparations, Nec"
Industrial,269121,4 19I009129,Terminated,1992-11-07,4,Los Angeles,Royce Medical Co,Royce Medical Co,31166 Via Colinas,Westlake Village,Ca,91362.0,34.15393,-118.80561,Los Angeles,Carlos,Ballina,Unknown,43000.0,Sqft,"3842-Orthopedic, Prosthetic, And Surgical Appliances And Supplies"
Industrial,269123,4 19I009134,Terminated,1992-11-07,4,Los Angeles,Trw Automotive Electronics Group,Trw Technar Inc,5462 Irwindale Ave,Irwindale,Ca,91706.0,34.11257,-117.93397,Los Angeles,Barbara,Cruz,626-812-7211,141778.0,Sqft,3714-Motor Vehicle Parts And Accessories
Industrial,269124,4 19I009135,Terminated,1992-11-07,4,Los Angeles,Trw Automotive Electronics Group,Trw San Dimas,936 Overland,San Dimas,Ca,91773.0,34.10991,-117.82609,Los Angeles,Jeffrey,Hohman,626-812-7211,119794.0,Sqft,3714-Motor Vehicle Parts And Accessories
Industrial,269128,4 19I009144,Terminated,1992-11-08,4,Los Angeles,Pacific Western Transportation,L A Terminal,8835 Somerset Blvd,Paramount,Ca,90723.0,33.89652,-118.144,Los Angeles,Steve,Witkoski,310-531-2608,27547.0,Sqft,"4213-Trucking, Except Local"
Industrial,269130,4 19I009151,Terminated,1992-11-08,4,Los Angeles,Applied Companies,Applied Companies,13834 Del Sur St,San Fernando,Ca,91340.0,34.06586,-118.21922,Los Angeles,Kent,L Fortin,818-896-7443,31104.0,Sqft,3585-Air-Conditioning And Warm Air Heating Equipment And Commercial And Industrial Refrigeration Equipment
Industrial,269132,4 19I009156,Terminated,1992-11-08,4,Los Angeles,Kerr Group Inc,Sante Fe Plastic,9601 John St,Santa Fe Springs,Ca,90670.0,33.95305,-118.06253,Los Angeles,Kenneth,Yokoe,310-946-3315,317279.0,Sqft,"3089-Plastics Products, Nec"
Industrial,269134,4 19I009168,Terminated,1992-11-08,4,Los Angeles,Rhs Carpet Mill,Rhs Carpet Mill,15125 Marquardt Ave,Santa Fe Springs,Ca,90670.0,33.89386,-118.03785,Los Angeles,Kyle,Hughes,800-491-6332,3.0,Acres,2273-Carpets And Rugs
Industrial,269135,4 19I009172,Terminated,1992-11-09,4,Los Angeles,Continental Forge Co,Continental Forge Co,512 E Carlin Ave,Compton,Ca,90222.0,33.91475,-118.21978,Los Angeles,Earl,Kelso,323-774-3220,119790.0,Sqft,3463-Nonferrous Forgings
Industrial,269137,4 19I009173,Terminated,1992-11-09,4,Los Angeles,Louis Vuitton Us Manufacturing Inc,Louis Vuitton U S Mfg Inc,321 W Covina Blvd,San Dimas,Ca,91773.0,34.10069,-117.81157,Los Angeles,Al,Aguilar,949-599-2411,7.0,Acres,3171-Women'S Handbags And Purses
Industrial,269138,4 19I009179,Terminated,1992-11-09,4,Los Angeles,"Pupich, Mike","Pupich, Mike",4928 Jefferson,Los Angeles,Ca,90016.0,34.02552,-118.35113,Los Angeles,Mike,Pupich,323-733-0125,122.0,Unknown,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,269140,4 19I009191,Terminated,1992-11-10,4,Los Angeles,Santee Industries,Santee Industries,651 Arroyo,San Fernando,Ca,91340.0,34.28382,-118.42676,Los Angeles,Paul,Larquier,818-365-3236,75276.0,Sqft,3498-Fabricated Pipe And Pipe Fittings
Industrial,269143,4 19I009194,Terminated,1992-11-10,4,Los Angeles,"Tyler, Wat H",Ips Corp,17120 S Broadway,Carson,Ca,90248.0,33.87612,-118.27799,Los Angeles,Edwin,Gutierrez,310-366-3320,6500.0,Sqft,2891-Adhesives And Sealants
Industrial,269145,4 19I009195,Terminated,1992-11-10,4,Los Angeles,"Tyler, Wat H",Ips Corp,17102 S Broadway,Carson,Ca,90248.0,33.87627,-118.278,Los Angeles,Edwin,Gutierrez,310-366-3320,6500.0,Sqft,2891-Adhesives And Sealants
Industrial,269146,4 19I009196,Terminated,1992-11-10,4,Los Angeles,"Tyler, Wat H",Ips Corp,17116 S Broadway,Carson,Ca,90248.0,33.87615,-118.27799,Los Angeles,Edwin,Gutierrez,310-366-3320,6500.0,Sqft,2891-Adhesives And Sealants
Industrial,269148,4 19I009201,Terminated,1992-11-10,4,Los Angeles,Buss Systems Inc,Buss Systems Inc,240 Center St,El Segundo,Ca,90245.0,33.91856,-118.40488,Los Angeles,Bob,Sheldon,310-322-8534,20786.0,Sqft,3672-Printed Circuit Boards
Industrial,269149,4 19I009202,Terminated,1992-11-10,4,Los Angeles,Buss Systems Inc,Buss Systems,1661 E Franklin Ave,El Segundo,Ca,90245.0,33.91793,-118.39881,Los Angeles,Unknown,Unknown,Unknown,1.0,Acres,3672-Printed Circuit Boards
Industrial,269150,4 19I009214,Terminated,1992-11-10,4,Los Angeles,Story Plastics,Story Plastics,3333 W Pacific Ave,Burbank,Ca,91505.0,34.18835,-118.34717,Los Angeles,Judi,Story,541-826-8213,70525.0,Sqft,"3089-Plastics Products, Nec"
Industrial,269153,4 19I009227,Terminated,1992-11-10,4,Los Angeles,Cragar Industries,Cragar Industries,19007 S Reyes Ave,Compton,Ca,90221.0,33.85724,-118.21077,Los Angeles,Alex,Montez,310-639-6211,220000.0,Sqft,"3479-Coating, Engraving, And Allied Services, Nec"
Industrial,269154,4 19I009231,Terminated,1992-11-10,4,Los Angeles,Magnetek,Magnetek,18020 S Santa Fe Ave,Compton,Ca,90221.0,33.86928,-118.21319,Los Angeles,Don,Causey,310-885-9503,313875.0,Sqft,"3612-Power, Distribution, And Specialty Transformers"
Industrial,269159,4 19I009251,Terminated,1992-11-11,4,Los Angeles,Union Ice Co,Union Ice Co,14243 Bessemer St,Van Nuys,Ca,91401.0,34.18082,-118.44305,Los Angeles,Larry,Duree,323-873-6556,43928.0,Sqft,2097-Manufactured Ice
Industrial,269160,4 19I009252,Terminated,1992-11-11,4,Los Angeles,Union Ice Co,Union Ice,6100 Sheila St,Los Angeles,Ca,90040.0,33.99576,-118.14904,Los Angeles,Don,Moore,323-723-6568,13.0,Acres,4222-Refrigerated Warehousing And Storage
Industrial,269161,4 19I009253,Terminated,1992-11-11,4,Los Angeles,Union Ice Co,Union Ice Co,301 S Neptune Ave,Wilmington,Ca,90744.0,33.75938,-118.27148,Los Angeles,Don,Moore,310-518-1483,332691.0,Sqft,4222-Refrigerated Warehousing And Storage
Industrial,269162,4 19I009258,Terminated,1992-11-13,4,Los Angeles,Deluxe Laboratories,Deluxe Laboratories,1377 N Serrano Ave,Los Angeles,Ca,90027.0,34.09695,-118.30705,Los Angeles,John,Dang,323-960-8613,3.0,Acres,4212-Local Trucking Without Storage
Industrial,269166,4 19I009274,Terminated,1992-11-13,4,Los Angeles,Springs Window Fashions Div,Springs Window Fashions Div,15929 15939 E Valley Blvd,City Of Industry,Ca,91744.0,34.06586,-118.21922,Los Angeles,Lupe,Salcedo,626-336-2000,6.0,Acres,2591-Drapery Hardware And Window Blinds And Shades
Industrial,269168,4 19I009279,Terminated,1992-11-13,4,Los Angeles,Crane Aerospace & Electronics,Crane Valves C 0 B Gott,3241 Industry Dr,Signal Hill,Ca,90755.0,33.79919,-118.15362,Los Angeles,Jeanne,Hartman,310-498-3321,16290.0,Sqft,4212-Local Trucking Without Storage
Industrial,269169,4 19I009281,Terminated,1992-11-13,4,Los Angeles,Mqs Inspection Inc,Mqs Inspection Inc,6800 E Washington Blvd,Los Angeles,Ca,90040.0,34.00003,-118.1313,Los Angeles,Coleman,Mcdonough,323-724-3811,1.0,Acres,"4213-Trucking, Except Local"
Industrial,269172,4 19I009295,Terminated,1992-11-13,4,Los Angeles,American Drug Stores,Crest Photo Lab,211 S Lake St,Burbank,Ca,91502.0,34.17479,-118.31332,Los Angeles,Harvey,Johnson,818-843-1331,3.0,Acres,"4213-Trucking, Except Local"
Industrial,269173,4 19I009296,Terminated,1992-11-13,4,Los Angeles,Na Parts,N A Parts,11345 Penrose St # 11347,Sun Valley,Ca,91352.0,34.224,-118.37852,Los Angeles,Norman,Aichel,818-768-9076,6850.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,269174,4 19I009297,Terminated,1992-11-13,4,Los Angeles,Amoco Chemical Co,Amoco Chemical Co,15066 Shoemaker Ave,Santa Fe Springs,Ca,90670.0,33.8945,-118.05536,Los Angeles,Larry,Crawford,310-802-1495,45000.0,Sqft,"2221-Broadwoven Fabric Mills, Manmade Fiber And Silk"
Industrial,269178,4 19I009304,Terminated,1992-11-13,4,Los Angeles,Vopak Usa Inc,Vopak Usa Inc,5353 Jillson St,City Of Commerce,Ca,90040.0,34.00261,-118.16369,Los Angeles,Jim,Schultz,323-265-8123,7.0,Acres,4953-Refuse Systems
Industrial,269180,4 19I009305,Terminated,1992-11-13,4,Los Angeles,Propak California Corp,Propak Ca,211 Willow Ave,City Of Industry,Ca,91746.0,34.04321,-117.98229,Los Angeles,Doug,Brockman,818-855-5010,3.0,Acres,"3089-Plastics Products, Nec"
Industrial,269181,4 19I009312,Terminated,1992-11-14,4,Los Angeles,Johnston Sweeper Co,Johnston Sweeper Co,1201 E Lexington Ave,Pomona,Ca,91766.0,34.03735,-117.73183,Los Angeles,Erwin,Anhaeuser,714-865-5710,11.0,Acres,3711-Motor Vehicles And Passenger Car Bodies
Industrial,269185,4 19I009317,Terminated,1992-11-14,4,Los Angeles,Composite Structures,Composite Structures,13800 Live Oak Ave Ste F,Baldwin Park,Ca,91706.0,34.10662,-117.974,Los Angeles,Adele,Laikin,626-605-3250,48000.0,Sqft,"3471-Electroplating, Plating, Polishing, Anodizing, And Coloring"
Industrial,269187,4 19I009328,Terminated,1992-11-14,4,Los Angeles,"Lombard, Charles",Electronic Seals,13766 Saticoy St,Van Nuys,Ca,91402.0,34.20964,-118.43267,Los Angeles,John,Adams,818-781-0540,20000.0,Sqft,"3699-Electrical Machinery, Equipment, And Supplies, Nec"
Industrial,269191,4 19I009340,Terminated,1992-11-14,4,Los Angeles,Aerospace Aluminum Heat Treat,Aerospace Aluminum Heat Treat,15535 Texaco,Paramount,Ca,90723.0,33.89154,-118.17187,Los Angeles,Dave,Janes,949-595-2382,40250.0,Sqft,"3479-Coating, Engraving, And Allied Services, Nec"
Industrial,269194,4 19I009350,Terminated,1992-11-14,4,Los Angeles,Lyn Tron,Lyn Tron,3150 N Damon Way,Burbank,Ca,91505.0,34.20578,-118.36144,Los Angeles,Donald,Lynn,323-849-6211,30000.0,Sqft,"3429-Hardware, Nec"
Industrial,269195,4 19I009358,Terminated,1992-11-14,4,Los Angeles,Witco Allied Kelite,Witco Allied Kelite,1250 Main,Los Angeles,Ca,90012.0,34.06418,-118.23237,Los Angeles,George,Vanderpool,323-222-0201,4.0,Acres,"2899-Chemicals And Chemical Preparations, Nec"
Industrial,269199,4 19I009366,Terminated,1992-11-15,4,Los Angeles,Hexcel Corp,Hexcel Corp,20701 Nordhoff St,Chatsworth,Ca,91311.0,34.23547,-118.58426,Los Angeles,Joe,Karam,818-882-3022,131100.0,Sqft,"2821-Plastics Material And Synthetic Resins, And Nonvulcanizable Elastomers"
Industrial,269201,4 19I009375,Terminated,1992-11-15,4,Los Angeles,Nordskog Industries,Nordskog Industries,16000 Strathern St,Van Nuys,Ca,91406.0,34.2157,-118.48155,Los Angeles,Noel,R Younger,818-787-2455,150000.0,Sqft,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,269204,4 19I009394,Terminated,1992-11-15,4,Los Angeles,Tower Media Inc,Daily News,21221 Oxnard St,Woodland Hills,Ca,91367.0,34.17925,-118.59495,Los Angeles,Rick,Kasper,818-713-3821,6.0,Acres,"2711-Newspapers:  Publishing, Or Publishing And Printing"
Industrial,269205,4 19I009395,Terminated,1992-11-15,4,Los Angeles,Northridge Mills,Northridge Mills,1901 1St St,San Fernando,Ca,91340.0,34.28976,-118.44582,Los Angeles,Howard,Barmazel,818-361-7373,66300.0,Sqft,"2329-Men'S And Boys' Clothing, Nec"
Industrial,269206,4 19I009396,Terminated,1992-11-15,4,Los Angeles,Pacific Cast Product Inc,Pac Cast Prod Inc,8831 Cedar St,Bellflower,Ca,90706.0,33.87113,-118.14419,Los Angeles,Ben,Hall,-633-6673,20000.0,Sqft,3363-Aluminum Die-Castings
Industrial,269210,4 19I009404,Terminated,1992-11-16,4,Los Angeles,Aj Electronics Inc,A J Electronics Inc,20945 Plummer St,Chatsworth,Ca,91311.0,34.24273,-118.58999,Los Angeles,Rob,Connors,818-998-8788,24000.0,Sqft,"3679-Electronic Components, Nec"
Industrial,269212,4 19I009405,Terminated,1992-11-16,4,Los Angeles,Pacific Cast Product Inc,Four Star Div,7350 Somerset Blvd,Paramount,Ca,90723.0,33.8963,-118.16975,Los Angeles,Ben,Hall,310-633-6868,23000.0,Sqft,"3325-Steel Foundries, Nec"
Industrial,269216,4 19I009459,Terminated,1992-11-24,4,Los Angeles,Pool Co Texas Inc,So Cal Dist,1850 E 33Rd St,Long Beach,Ca,90807.0,33.81711,-118.16936,Los Angeles,Bernie,Fish,310-595-7631,2.0,Acres,"1389-Oil And Gas Field Services, Nec"
Industrial,269217,4 19I009463,Terminated,1992-11-24,4,Los Angeles,Valley Abrasive Shot Inc,Pre Mix Prod,15533 Arrow Hwy,Irwindale,Ca,91706.0,34.10712,-117.94219,Los Angeles,Bill,Frenzal,818-768-0568,2.0,Acres,"3241-Cement, Hydraulic"
Industrial,269218,4 19I009466,Terminated,1992-11-24,4,Los Angeles,"Battaglia, William",United Printing Ink & Supply,13621 Alondra Blvd,Santa Fe Springs,Ca,90670.0,33.88796,-118.04157,Los Angeles,Steven,Crossley,310-921-1441,15000.0,Sqft,2893-Printing Ink
Industrial,269222,4 19I009471,Terminated,1992-11-24,4,Los Angeles,Western Wood,Western Wood,1701 Fashion Ave,Long Beach,Ca,90813.0,33.78819,-118.20879,Los Angeles,Don,Nelson,562-491-3482,20000.0,Sqft,2431-Millwork
Industrial,269223,4 19I009472,Terminated,1992-11-24,4,Los Angeles,Air Logistics Corp,Air Logistics Corp,3600 E Foothill Blvd,Pasadena,Ca,91107.0,34.15018,-118.07561,Los Angeles,Walt,Watson,626-795-9971,5.0,Acres,"3083-Laminated Plastics Plate, Sheet, And Profile Shapes"
Industrial,269226,4 19I009478,Terminated,1992-11-24,4,Los Angeles,Yung Fong Ceramic,Mgs Ceramic Mfg,155 Puente Ave,City Of Industry,Ca,91746.0,34.045,-117.98791,Los Angeles,Shally,Yeh,626-330-3602,6400.0,Sqft,3253-Ceramic Wall And Floor Tile
Industrial,269229,4 19I009481,Terminated,1992-11-24,4,Los Angeles,Clearwater Trucking,Clearwater Trucking,9850 E Frontage Rd,South Gate,Ca,90280.0,33.94163,-118.1708,Los Angeles,Alan,Shaw,Unknown,2.0,Acres,"4213-Trucking, Except Local"
Industrial,269231,4 19I009496,Terminated,1992-11-24,4,Los Angeles,Henkel Corp,Henkel Corp Chemicals Grp,5568 E 61St St,Los Angeles,Ca,90040.0,33.98137,-118.16575,Los Angeles,S,E Zerga,323-721-2900,10.0,Acres,"2899-Chemicals And Chemical Preparations, Nec"
Industrial,269232,4 19I009497,Terminated,1992-11-24,4,Los Angeles,"Shipp, Robert L",Trans Freight Services Inc,2360 E 27Th St,Vernon,Ca,90058.0,34.01286,-118.23101,Los Angeles,David,Wilson,323-587-4211,3.0,Acres,4231-Terminal And Joint Terminal Maintenance Facilities For Motor Freight Transportation
Industrial,269233,4 19I009517,Terminated,1992-11-27,4,Los Angeles,Hi Shear Tech,Lomita Ent 4,8929 Wilshire Blvd Ste 400,Beverly Hills,Ca,90211.0,34.06711,-118.38666,Los Angeles,Leona,Davis,310-652-8288,158930.0,Sqft,"3483-Ammunition, Except For Small Arms"
Industrial,269237,4 19I009532,Terminated,1992-12-02,4,Los Angeles,Vernon Warehouse Liquid Division,Vernon Warehouse Dry Div,2050 E 38Th St,Vernon,Ca,90058.0,34.00805,-118.2381,Los Angeles,Steve,Shanklin,323-234-3326,254474.0,Sqft,"4226-Special Warehousing And Storage, Nec"
Industrial,269241,4 19I009548,Terminated,1992-12-07,4,Los Angeles,Fisher Rosemount Systems,Staging & Engineering Ctr,606 E Huntington Dr,Monrovia,Ca,91016.0,34.1405,-117.99173,Los Angeles,Bruce,Brandt,626-305-5601,122700.0,Sqft,"3823-Industrial Instruments For Measurement, Display, And Control Of Process Variables; And Related Products"
Industrial,269245,4 19I009557,Terminated,1992-12-12,4,Los Angeles,B Line Systems Inc,B Line Systems Inc,13855 Struikman Rd,Cerritos,Ca,90703.0,33.87513,-118.03681,Los Angeles,Tony,Sanchez,310-926-0870,41800.0,Sqft,"3499-Fabricated Metal Products, Nec"
Industrial,269247,4 19I009558,Terminated,1992-12-12,4,Los Angeles,B Line Systems Inc,Saunders Telecom,8520 Wellsford Pl,Santa Fe Springs,Ca,90670.0,33.96522,-118.05877,Los Angeles,Paul,Appleton,310-945-1038,39000.0,Sqft,3661-Telephone And Telegraph Apparatus
